eGFR,Creatinine,Systolic BP,Diastolic BP,HbA1c,Hemoglobin,Age,Gender,mean_abs_shap
-0.1333693607191282,-0.05985178399918168,-0.014205229314931653,-0.013991618789004706,-0.004005058020369731,-0.02528210932211954,0.04365014177486559,-0.012302731016402588,0.03833225411950046
-0.12611953934437367,-0.029865286511639968,-0.011075189501038692,-0.010356379660085305,3.6205838836290907e-06,-0.017570986085586382,0.03816310626734521,-0.011932619916743725,0.030635840983837072
-0.17452539193890898,-0.11434433493334888,-0.011582117904256572,-0.01006233832227607,0.0036034568907820437,-0.017803005916999813,0.0413059547897129,0.010894717374953062,0.04801516475890479
-0.16322692497554345,-0.06593387920825702,0.028721706307770028,0.03504919119364892,0.0008813241745638781,-0.031678740847188414,0.02960616968231369,-0.015950707304129886,0.04638108046167691
0.08508898329577631,0.0550972142097842,-0.016891294559847607,-0.014412935740300933,0.017807067662810823,-0.005138614148541295,0.0017670301817232883,0.005690057917621154,0.025236649714550703
-0.12099710192599582,-0.05431775885143481,0.02150578320456642,0.018977976369185353,-0.026688312547936,0.03922367894928027,0.043341336402069074,-0.010028895274983234,0.04188510544068137
0.19801164903955462,0.018980454228704754,-0.01020469332499205,-0.011048801205312705,-0.017557965450799604,-0.003931458292792614,0.052409549707825284,0.022292392956178027,0.041804620525769956
-0.17925046650680396,-0.11286245573693389,-0.015487058280177738,-0.015417493495989944,-0.0013857398591636814,-0.02257388033007419,0.027777922222707845,-0.013621804235921893,0.04854710258347164
-0.19675372444380548,-0.09699575487952436,-0.011891254368124647,-0.012369895822801886,-0.008995784213401975,-0.017049961007624733,0.004377420828697969,0.008110813128946657,0.04456807608661597
0.08255437876854355,0.06825030639762951,-0.01282652054896073,-0.01231001775082641,-0.008678681545950306,-0.001002424069535709,0.05781717489057735,0.010784779219779888,0.03177803539897543
0.06439974694167892,-0.04608833204587999,0.06926558277290804,0.05153004883430799,-0.004538566221306359,-0.00905188803400021,-0.05899905126820739,0.015308965731184728,0.0398977727311842
-0.08428048261646594,-0.0922597781456922,0.04903150560849922,0.0076057989458677,0.014542950279889858,-0.0024070586601705056,0.042407727172564684,0.007687618396857412,0.03752786497825093
-0.13259696403542504,-0.09419692541116827,0.047386865252236496,0.053692913732754366,-0.01614374555789168,0.006950677334857943,0.028967074033351473,0.004608420287950567,0.04806794820570448
0.07673262790293428,0.05716473221610226,-0.01794943530117287,-0.01480862912374101,-0.010869114387955464,0.007051310589656958,-0.011385879506466195,0.0044087157273151765,0.025046305594418027
-0.023987931561089484,-0.11128133534319275,-0.023480650131262562,-0.017064889429566698,-0.0036389231073225563,0.019926997639821104,-0.020615754747400208,0.014463112493967954,0.029307449306702912
0.11957403827067332,-0.04069694880354579,0.005571037600782167,0.05000254066761988,-0.0033674428208790475,-0.019230964701221778,0.06744202676695991,0.017131140228818915,0.0403770174825626
0.1131401380025299,0.08176039216162558,-0.014676253620372934,-0.01438732979336934,-0.007436287287366553,0.008827629597154971,0.0468011233308415,-0.0059411974604099745,0.036621293906708846
0.025371189317008547,0.05887501609968415,-0.016012790585962788,-0.014441264257893065,-0.007405950369673928,0.015808874177525387,-0.019404835985278774,-0.00700429409640598,0.020540526861179076
0.12277698869605792,0.07365797876275146,-0.012443450220814906,-0.012718760855583476,0.02192820053686419,0.027966153727301823,0.048659415859272075,0.006338622228007942,0.04081119636083173
0.16737869434956948,0.13051791893632866,-0.01316172450074772,-0.012580071176060343,0.010580458200088065,-0.0028720035183058133,0.025411135344982197,-0.005935767199551084,0.046054721653204164
0.17179639301962626,0.12593301292827278,-0.012482945749941075,-0.012786511793771226,-0.009934364007646794,0.021681450656032112,0.020746854435999055,-0.006930069089725605,0.04778645021012686
0.09354113983751818,0.07367527825661091,-0.012591783785793006,-0.012159643530289256,-0.007609940512728472,-0.016562344018260813,0.040775481506351484,0.013806873723414825,0.033840310646370865
-0.1766410497286534,-0.10738169173543859,0.024803926310928804,0.018612003850430922,-0.0063166804658396575,0.04781380727264036,0.03287363395197747,0.008312506243445693,0.05284441244491936
