epoch,accuracy,auc,learning_rate,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
35,0.9284608364105225,0.9834039211273193,0.0010000000474974513,0.16447551548480988,0.9515331387519836,0.9228702783584595,0.939223051071167,0.9880059957504272,0.13957759737968445,0.9437432289123535,0.9509447813034058
36,0.9301193952560425,0.9840853214263916,0.0010000000474974513,0.16084714233875275,0.9525095224380493,0.9248529076576233,0.9337928295135498,0.9844104051589966,0.1590006947517395,0.9419237971305847,0.9429506063461304
37,0.9287925958633423,0.9837470650672913,0.0010000000474974513,0.16229912638664246,0.9474921822547913,0.9278587698936462,0.927527129650116,0.9855186939239502,0.1600310057401657,0.9591447114944458,0.9127907156944275
38,0.9294559955596924,0.9841362833976746,0.0010000000474974513,0.16080698370933533,0.9519167542457581,0.9242773056030273,0.9312865734100342,0.9857614040374756,0.15222015976905823,0.9468830823898315,0.932776153087616
39,0.9315937161445618,0.9850680828094482,0.0010000000474974513,0.15615668892860413,0.952040433883667,0.9280506372451782,0.9350459575653076,0.9851680397987366,0.15792520344257355,0.943656861782074,0.9433139562606812
40,0.9321833848953247,0.9853879809379578,0.0010000000474974513,0.1545080691576004,0.952505886554718,0.9286262392997742,0.9448621273040771,0.9902450442314148,0.12485628575086594,0.9513788223266602,0.9527616500854492
41,0.9336576461791992,0.9856751561164856,0.0010000000474974513,0.15284502506256104,0.9510366320610046,0.932911217212677,0.9473684430122375,0.9907414317131042,0.12100817263126373,0.9626202583312988,0.9451308250427246
42,0.9350950717926025,0.9861952066421509,0.0010000000474974513,0.1494235247373581,0.95476895570755,0.9315042495727539,0.9413115978240967,0.9890180230140686,0.1331891417503357,0.9507479071617126,0.9469476938247681
43,0.9352425336837769,0.9861327409744263,0.0010000000474974513,0.14988718926906586,0.9543043971061707,0.9322716593742371,0.9465330243110657,0.9906430244445801,0.12295186519622803,0.9584863781929016,0.9480378031730652
44,0.9362007975578308,0.9868093132972717,0.0010000000474974513,0.14627504348754883,0.9553939700126648,0.932847261428833,0.9425647258758545,0.9893158078193665,0.13102726638317108,0.9440659880638123,0.9567587375640869
45,0.9365324974060059,0.9868038296699524,0.0010000000474974513,0.14647164940834045,0.956555962562561,0.9322077035903931,0.9490392804145813,0.9916750192642212,0.11650452762842178,0.9596773982048035,0.9513081312179565
46,0.9359796643257141,0.9862692952156067,0.0010000000474974513,0.149216890335083,0.9559740424156189,0.9318239688873291,0.9465330243110657,0.991176187992096,0.11873290687799454,0.9502164721488953,0.9571220874786377
47,0.9377119541168213,0.9869787693023682,0.0010000000474974513,0.14523948729038239,0.9568265080451965,0.9340624213218689,0.9438178539276123,0.9889096021652222,0.13192057609558105,0.9480332136154175,0.9545784592628479
48,0.9390019178390503,0.98750239610672,0.0010000000474974513,0.14222073554992676,0.9579430222511292,0.9352136254310608,0.9523809552192688,0.9920088052749634,0.11365321278572083,0.9622710347175598,0.9545784592628479
49,0.9400339126586914,0.988262951374054,0.0010000000474974513,0.13838501274585724,0.9601261019706726,0.9347659349441528,0.9515455365180969,0.9922466278076172,0.11116745322942734,0.967706024646759,0.9473110437393188
50,0.9389650821685791,0.9874373078346252,0.0010000000474974513,0.14237380027770996,0.9592037796974182,0.9338065981864929,0.9500835537910461,0.9920785427093506,0.11372815072536469,0.9554186463356018,0.957848846912384
51,0.9421347379684448,0.9887132048606873,0.0010000000474974513,0.13609649240970612,0.958773672580719,0.9400102496147156,0.9381787776947021,0.9859173893928528,0.1548832803964615,0.9449275135993958,0.9476743936538696
52,0.9399970769882202,0.9882780909538269,0.0010000000474974513,0.1374414712190628,0.9589175581932068,0.9359810948371887,0.9515455365180969,0.9917823076248169,0.1141514852643013,0.9625550508499146,0.9527616500854492
53,0.9412133097648621,0.988447904586792,0.0010000000474974513,0.13616006076335907,0.962331235408783,0.9345740675926208,0.9404761791229248,0.9885547757148743,0.13335034251213074,0.9526605606079102,0.9433139562606812
54,0.9390019178390503,0.9877527952194214,0.0010000000474974513,0.13979727029800415,0.9576432108879089,0.9355334043502808,0.93943190574646,0.9860405921936035,0.15101119875907898,0.9476363658905029,0.9469476938247681
55,0.9427613019943237,0.9888318777084351,0.0010000000474974513,0.13469715416431427,0.9600784182548523,0.9397544264793396,0.9308688640594482,0.9862464666366577,0.14897245168685913,0.9362162351608276,0.9440407156944275
56,0.9415819048881531,0.9890367388725281,0.0010000000474974513,0.13321006298065186,0.9599947333335876,0.9377078413963318,0.9471595883369446,0.9897710680961609,0.12690748274326324,0.9454545378684998,0.9636628031730652
57,0.9433510303497314,0.9890125393867493,0.0010000000474974513,0.1337299644947052,0.9592807292938232,0.9416730403900146,0.9530075192451477,0.9919263124465942,0.1153755635023117,0.9667528867721558,0.9509447813034058
58,0.9492481350898743,0.9915019273757935,0.0005000000237487257,0.1169271245598793,0.9653416872024536,0.9458940625190735,0.951336681842804,0.9916844964027405,0.11426301300525665,0.9532206058502197,0.9625726938247681
59,0.9506486654281616,0.9919047355651855,0.0005000000237487257,0.11429070681333542,0.9659735560417175,0.9477487802505493,0.9461153149604797,0.9901005029678345,0.1249079778790474,0.9453571438789368,0.9618459343910217
60,0.9508329629898071,0.9918290972709656,0.0005000000237487257,0.1146889179944992,0.9654386639595032,0.9486441612243652,0.9540517926216125,0.9917669296264648,0.11383090913295746,0.9577006697654724,0.9625726938247681
61,0.9520860910415649,0.9922085404396057,0.0005000000237487257,0.11180075258016586,0.9678240418434143,0.9483883380889893,0.9557226300239563,0.9935221672058105,0.10241734236478806,0.953895628452301,0.9698401093482971
62,0.9515700936317444,0.992193341255188,0.0005000000237487257,0.11190465092658997,0.9662716388702393,0.9490918517112732,0.9456976056098938,0.9904859066009521,0.12253551930189133,0.958088219165802,0.9469476938247681
63,0.9528601169586182,0.9922202825546265,0.0005000000237487257,0.11189891397953033,0.9685398936271667,0.9490278959274292,0.9532163739204407,0.9930373430252075,0.10606405138969421,0.9640234708786011,0.9542151093482971
64,0.9525283575057983,0.9924330115318298,0.0005000000237487257,0.1094537079334259,0.9678491950035095,0.9491558074951172,0.9444444179534912,0.9886166453361511,0.13798126578330994,0.95298832654953,0.9502180218696594
65,0.9532654881477356,0.9927306771278381,0.0005000000237487257,0.10823891311883926,0.9693584442138672,0.9488999843597412,0.9536340832710266,0.9921650886535645,0.1106349378824234,0.9633699655532837,0.9556686282157898
66,0.9546292424201965,0.9930424690246582,0.0005000000237487257,0.10503562539815903,0.9707208871841431,0.9499232769012451,0.9456976056098938,0.990433394908905,0.12447652220726013,0.948847234249115,0.9571220874786377
67,0.9519017934799194,0.9924803376197815,0.0005000000237487257,0.1101679801940918,0.9670816659927368,0.9488360285758972,0.9515455365180969,0.9910736680030823,0.11677362769842148,0.9525862336158752,0.9636628031730652
68,0.954113245010376,0.9925951957702637,0.0005000000237487257,0.10851438343524933,0.9677566289901733,0.9520977139472961,0.950918972492218,0.9914439916610718,0.1171138733625412,0.9571376442909241,0.9574854373931885
69,0.9542974829673767,0.992785632610321,0.0005000000237487257,0.10700229555368423,0.9709500074386597,0.9490918517112732,0.9544695019721985,0.9925706386566162,0.10899633169174194,0.9587255716323853,0.9622092843055725
70,0.9563983678817749,0.9937608242034912,0.0002500000118743628,0.10060444474220276,0.9706897735595703,0.9531210064888,0.9540517926216125,0.992216169834137,0.1124524474143982,0.9678491950035095,0.9516715407371521
71,0.9577988982200623,0.9936548471450806,0.0002500000118743628,0.10019703954458237,0.972604513168335,0.953632652759552,0.9619883298873901,0.9941969513893127,0.09732745587825775,0.9700073003768921,0.9636628031730652
72,0.9590520262718201,0.9942314028739929,0.0002500000118743628,0.09579864144325256,0.9727882146835327,0.955679178237915,0.9553049206733704,0.9927104115486145,0.10590096563100815,0.9604499340057373,0.9618459343910217
73,0.9584254622459412,0.9941484332084656,0.0002500000118743628,0.09713523089885712,0.9729430079460144,0.9544001221656799,0.9586465954780579,0.9943869113922119,0.09579755365848541,0.9630166888237,0.9651162624359131
74,0.9589414596557617,0.9941249489784241,0.0002500000118743628,0.09684065729379654,0.9739556312561035,0.9542722105979919,0.9557226300239563,0.9931257963180542,0.10448023676872253,0.9601449370384216,0.9629360437393188
75,0.9597891569137573,0.9943663477897644,0.0002500000118743628,0.09502975642681122,0.9740564227104187,0.955679178237915,0.9555137753486633,0.9932107329368591,0.10414630174636841,0.9551810622215271,0.9680232405662537
76,0.9578357934951782,0.9939684867858887,0.0002500000118743628,0.09854086488485336,0.9703362584114075,0.956062912940979,0.9553049206733704,0.9933239221572876,0.10309872031211853,0.9522451758384705,0.9709302186965942
77,0.9579094648361206,0.9941172003746033,0.0002500000118743628,0.09690891951322556,0.9721787571907043,0.9542722105979919,0.9596908688545227,0.9942139387130737,0.09859088063240051,0.9614136219024658,0.96875
78,0.9605631828308105,0.9944316148757935,0.0002500000118743628,0.09396257251501083,0.9737834930419922,0.9573420286178589,0.9565580487251282,0.9934619069099426,0.10313639044761658,0.9523470997810364,0.9731104373931885
79,0.9582780599594116,0.9941051006317139,0.0002500000118743628,0.09714288264513016,0.9721354246139526,0.9549757242202759,0.9571846127510071,0.9932596683502197,0.10277796536684036,0.9595813751220703,0.9662063717842102
80,0.9587571620941162,0.9943103194236755,0.0002500000118743628,0.09620044380426407,0.9714230298995972,0.956574559211731,0.9621971845626831,0.994062066078186,0.09547571837902069,0.9666061997413635,0.9676598906517029
81,0.9579463601112366,0.9942834377288818,0.0002500000118743628,0.09557566791772842,0.9724268317222595,0.95408034324646,0.9488304257392883,0.9913921356201172,0.11715011298656464,0.946880578994751,0.9651162624359131
82,0.9605631828308105,0.9942312240600586,0.0002500000118743628,0.09512709826231003,0.9740301966667175,0.9570862054824829,0.9530075192451477,0.9930680394172668,0.10944046825170517,0.9549874067306519,0.9636628031730652
83,0.959088921546936,0.994491457939148,0.0002500000118743628,0.09398899227380753,0.9719911813735962,0.956574559211731,0.9571846127510071,0.9930645227432251,0.10593900829553604,0.9549839496612549,0.9712936282157898
84,0.9613003134727478,0.9948163032531738,0.0002500000118743628,0.09165176749229431,0.9745575189590454,0.9578536748886108,0.9563491940498352,0.9922935366630554,0.1108468547463417,0.9565529823303223,0.9680232405662537
85,0.9607843160629272,0.9947190284729004,0.0002500000118743628,0.09197882562875748,0.9718911647796631,0.9597083926200867,0.9592731595039368,0.9940212965011597,0.09804651141166687,0.9548203349113464,0.9752907156944275
86,0.9605262875556946,0.9945254325866699,0.0002500000118743628,0.09283009171485901,0.9743372797966003,0.956702470779419,0.9505012631416321,0.991463840007782,0.11843348294496536,0.9515260457992554,0.9629360437393188
87,0.9611160159111023,0.9946082234382629,0.0002500000118743628,0.0924081951379776,0.9757880568504333,0.956254780292511,0.9555137753486633,0.9930298924446106,0.10452796518802643,0.9641681909561157,0.9582121968269348
88,0.9601209163665771,0.994366466999054,0.0002500000118743628,0.09475156664848328,0.9747520685195923,0.955551266670227,0.9479950070381165,0.990436315536499,0.1285119354724884,0.9468047022819519,0.9636628031730652
