epoch,accuracy,auc,learning_rate,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
12,0.8281733989715576,0.9161567091941833,0.0010000000474974513,0.3661790192127228,0.8745392560958862,0.819391131401062,0.829365074634552,0.9264504313468933,0.3634127378463745,0.8989690542221069,0.792151153087616
13,0.8352130055427551,0.9223403334617615,0.0010000000474974513,0.35436418652534485,0.8802015781402588,0.8265541195869446,0.8385547399520874,0.9359925389289856,0.3457428216934204,0.9117769598960876,0.7961482405662537
14,0.8495872020721436,0.9327332377433777,0.0010000000474974513,0.33149319887161255,0.8909792304039001,0.8420311808586121,0.852965772151947,0.9489567875862122,0.31400105357170105,0.9193283915519714,0.8157703280448914
15,0.8663201928138733,0.9450137615203857,0.0010000000474974513,0.3020000755786896,0.902365505695343,0.8612176775932312,0.896616518497467,0.9679648280143738,0.2356879711151123,0.9168821573257446,0.9018895626068115
16,0.880104660987854,0.9572197198867798,0.0010000000474974513,0.26788339018821716,0.9100602865219116,0.8788053393363953,0.9035087823867798,0.9751648306846619,0.2227904498577118,0.9490196108818054,0.8793604373931885
17,0.896321713924408,0.9651354551315308,0.0010000000474974513,0.24243132770061493,0.9215596318244934,0.8963929414749146,0.9200083613395691,0.980234682559967,0.1906791776418686,0.9408261775970459,0.9186046719551086
18,0.9057939052581787,0.9705021977424622,0.0010000000474974513,0.22353264689445496,0.9281225204467773,0.906753659248352,0.9220969080924988,0.9814476370811462,0.18549637496471405,0.9483603239059448,0.9142441749572754
19,0.9065678715705872,0.9728655815124512,0.0010000000474974513,0.2145417034626007,0.9294002056121826,0.906753659248352,0.9231411814689636,0.9821909666061401,0.18156670033931732,0.9484574794769287,0.9160610437393188
20,0.9108801484107971,0.975709080696106,0.0010000000474974513,0.20282495021820068,0.932526171207428,0.9112944602966309,0.9220969080924988,0.9853320121765137,0.17781385779380798,0.9670200347900391,0.8949854373931885
21,0.915081799030304,0.9773355722427368,0.0010000000474974513,0.1962914913892746,0.9367138147354126,0.9144282341003418,0.9202172160148621,0.9833154678344727,0.1868879348039627,0.9636150002479553,0.8949854373931885
22,0.9168140888214111,0.9787124395370483,0.0010000000474974513,0.18982446193695068,0.9379377961158752,0.9162829518318176,0.932748556137085,0.9885611534118652,0.15642331540584564,0.9673076868057251,0.9138808250427246
23,0.9221214652061462,0.9806790947914124,0.0010000000474974513,0.18110767006874084,0.9428253173828125,0.9206958413124084,0.9456976056098938,0.9900041818618774,0.1399768888950348,0.9638867974281311,0.9407703280448914
24,0.9270603060722351,0.9821496605873108,0.0010000000474974513,0.1739879548549652,0.9457536339759827,0.9265797138214111,0.9492481350898743,0.9913924336433411,0.1334078013896942,0.9707317352294922,0.9400436282157898
25,0.9253280162811279,0.9824885725975037,0.0010000000474974513,0.17182569205760956,0.944364607334137,0.9249168634414673,0.9525898098945618,0.9915814995765686,0.12870317697525024,0.965695321559906,0.9513081312179565
26,0.9292348623275757,0.9838331341743469,0.0010000000474974513,0.16520734131336212,0.9485284686088562,0.9275389909744263,0.9442355632781982,0.9916393160820007,0.12858039140701294,0.9655301570892334,0.9364098906517029
27,0.9317779541015625,0.9850232601165771,0.0010000000474974513,0.15942925214767456,0.9480013251304626,0.932783305644989,0.9452798366546631,0.9895905256271362,0.13544413447380066,0.9553767442703247,0.9491279125213623
28,0.9307459592819214,0.9852046966552734,0.0010000000474974513,0.15813647210597992,0.95054692029953,0.9281145930290222,0.9266917109489441,0.9839992523193359,0.16326770186424255,0.9457853436470032,0.9255087375640869
29,0.9338788390159607,0.9854391813278198,0.0010000000474974513,0.15668070316314697,0.9511145949363708,0.933230996131897,0.9304511547088623,0.9853179454803467,0.16158753633499146,0.9545283913612366,0.9229651093482971
30,0.9340262413024902,0.9859510064125061,0.0010000000474974513,0.15421907603740692,0.9524836540222168,0.9320158362388611,0.9538429379463196,0.9932246208190918,0.1219676211476326,0.9839388132095337,0.9349563717842102
31,0.9369379281997681,0.9865885972976685,0.0010000000474974513,0.1495872288942337,0.9539083242416382,0.9357892274856567,0.9452798366546631,0.991844654083252,0.12717150151729584,0.9719484448432922,0.9316860437393188
32,0.9376013278961182,0.9873178601264954,0.0010000000474974513,0.14618048071861267,0.9552667737007141,0.9355334043502808,0.9586465954780579,0.9935134053230286,0.11480467021465302,0.9663988351821899,0.961482584476471
33,0.9372327923774719,0.9875735640525818,0.0010000000474974513,0.14456646144390106,0.9528111815452576,0.9375159740447998,0.9542606472969055,0.9926133155822754,0.11540763825178146,0.9699443578720093,0.9498546719551086
34,0.9386333227157593,0.9882296323776245,0.0010000000474974513,0.1405179500579834,0.9550517797470093,0.9376438856124878,0.9550960659980774,0.9930615425109863,0.11278125643730164,0.9738513231277466,0.9473110437393188
35,0.9419873356819153,0.9885851144790649,0.0010000000474974513,0.13828207552433014,0.9572116136550903,0.9414172172546387,0.9609440565109253,0.9945468306541443,0.10845468938350677,0.9765886068344116,0.9549418687820435
36,0.9394441843032837,0.988368570804596,0.0010000000474974513,0.13950824737548828,0.9563629031181335,0.9377078413963318,0.9502924084663391,0.9927907586097717,0.11567282676696777,0.9711394309997559,0.9414970874786377
37,0.942540168762207,0.9895122051239014,0.0010000000474974513,0.13209094107151031,0.9597622156143188,0.9396904706954956,0.9615706205368042,0.9951862692832947,0.1013251319527626,0.9845283031463623,0.9480378031730652
38,0.9436089992523193,0.9897226691246033,0.0010000000474974513,0.13140060007572174,0.9601983428001404,0.9411613941192627,0.9553049206733704,0.9941601157188416,0.10559437423944473,0.9763513803482056,0.9451308250427246
39,0.9435721635818481,0.989836573600769,0.0010000000474974513,0.13099975883960724,0.9589977264404297,0.9423765540122986,0.9596908688545227,0.9944252371788025,0.10561275482177734,0.9811959266662598,0.9480378031730652
40,0.9454518556594849,0.9903919100761414,0.0010000000474974513,0.12700563669204712,0.9604475498199463,0.9442312717437744,0.9636591672897339,0.995185375213623,0.09462282061576843,0.9767012000083923,0.9596657156944275
41,0.9458941221237183,0.9904450178146362,0.0010000000474974513,0.12547987699508667,0.9611378908157349,0.9442952275276184,0.9651211500167847,0.9964552521705627,0.0901138111948967,0.9828165769577026,0.9560319781303406
42,0.9492112398147583,0.9912028908729553,0.0010000000474974513,0.12107330560684204,0.9643089771270752,0.9469173550605774,0.9621971845626831,0.9949696660041809,0.09385818988084793,0.9669451713562012,0.9672965407371521
43,0.9472947120666504,0.9908672571182251,0.0010000000474974513,0.12287519872188568,0.9627361297607422,0.9451266527175903,0.957602322101593,0.9943758249282837,0.10097283869981766,0.9683939814567566,0.9574854373931885
44,0.949469268321991,0.9916102290153503,0.0010000000474974513,0.11846859753131866,0.9643252491950989,0.9473650455474854,0.9615706205368042,0.9949955344200134,0.09352096170186996,0.9622030258178711,0.9712936282157898
45,0.9472578763961792,0.9914824962615967,0.0010000000474974513,0.11916565150022507,0.9627940058708191,0.9449987411499023,0.9525898098945618,0.9924253225326538,0.11772632598876953,0.9730235934257507,0.9436773061752319
46,0.9502063989639282,0.99189293384552,0.0010000000474974513,0.115769162774086,0.9659469127655029,0.9469813108444214,0.9619883298873901,0.9950957298278809,0.09373451769351959,0.97947758436203,0.9538517594337463
47,0.9494324326515198,0.9917337894439697,0.0010000000474974513,0.1178322434425354,0.9642624855041504,0.9473650455474854,0.9611529111862183,0.9956743717193604,0.08894997090101242,0.9790888428688049,0.9527616500854492
48,0.9508697986602783,0.9920153021812439,0.0010000000474974513,0.11549007892608643,0.9657440781593323,0.9483883380889893,0.963032603263855,0.9957490563392639,0.08721363544464111,0.967332124710083,0.9683866500854492
49,0.9519386887550354,0.9921755194664001,0.0010000000474974513,0.11359868943691254,0.967510461807251,0.9484522938728333,0.9684628248214722,0.9960925579071045,0.08696601539850235,0.9790055155754089,0.9658430218696594
50,0.9532286524772644,0.9924855828285217,0.0010000000474974513,0.11192578822374344,0.9680109620094299,0.9502430558204651,0.9667919874191284,0.9952759146690369,0.08747778832912445,0.97369384765625,0.9683866500854492
51,0.9519386887550354,0.9926339387893677,0.0010000000474974513,0.11069360375404358,0.9683048129081726,0.9476208686828613,0.9711779356002808,0.9965819120407104,0.07824147492647171,0.9798091053962708,0.9698401093482971
52,0.9548134803771973,0.9927107095718384,0.0010000000474974513,0.110113225877285,0.9677356481552124,0.953376829624176,0.9657477140426636,0.9954689145088196,0.08978960663080215,0.9789044857025146,0.9611191749572754
53,0.9532286524772644,0.9925242066383362,0.0010000000474974513,0.1118553951382637,0.9681329131126404,0.9501151442527771,0.9611529111862183,0.9947648048400879,0.09436153620481491,0.9703079462051392,0.9618459343910217
54,0.9536340832710266,0.9930377006530762,0.0010000000474974513,0.10757249593734741,0.9684608578681946,0.9504988193511963,0.962823748588562,0.9949222207069397,0.09286573529243469,0.9669811129570007,0.9683866500854492
55,0.9537078142166138,0.9928074479103088,0.0010000000474974513,0.10885609686374664,0.9669437408447266,0.9522256255149841,0.9548872113227844,0.9941097497940063,0.10565856099128723,0.9777694344520569,0.9429506063461304
56,0.9563246369361877,0.99365234375,0.0010000000474974513,0.10268229991197586,0.9707472920417786,0.9529291391372681,0.9659565687179565,0.9951475262641907,0.08986083418130875,0.971584677696228,0.9691133499145508
57,0.9530812501907349,0.9931783676147461,0.0010000000474974513,0.10694752633571625,0.9678196907043457,0.9501791000366211,0.963241457939148,0.9959449768066406,0.08560457825660706,0.9798807501792908,0.9556686282157898
58,0.9566195011138916,0.9935663342475891,0.0010000000474974513,0.10339497774839401,0.9710692763328552,0.9531210064888,0.9661654233932495,0.9957470893859863,0.08788512647151947,0.9835698008537292,0.9571220874786377
59,0.9571723341941833,0.993743360042572,0.0010000000474974513,0.10239536315202713,0.9696301221847534,0.955615222454071,0.9674185514450073,0.9962564706802368,0.08077242970466614,0.9706308841705322,0.9727470874786377
60,0.9632905721664429,0.995171844959259,0.0005000000237487257,0.08878980576992035,0.9743390083312988,0.9616270065307617,0.9743107557296753,0.9977419376373291,0.0638115182518959,0.978522002696991,0.9767441749572754
61,0.9649122953414917,0.995587170124054,0.0005000000237487257,0.08525005728006363,0.9757646322250366,0.9630340337753296,0.9778613448143005,0.9978988766670227,0.06276418268680573,0.9849706888198853,0.9763808250427246
62,0.965649425983429,0.9956443309783936,0.0005000000237487257,0.08505959063768387,0.9766597747802734,0.9634177684783936,0.9784879088401794,0.9980288743972778,0.06042000651359558,0.9790235161781311,0.9836482405662537
63,0.9639171361923218,0.9958357810974121,0.0005000000237487257,0.08246469497680664,0.9752286076545715,0.9618188738822937,0.9741019010543823,0.9970917105674744,0.06832727044820786,0.978863000869751,0.976017415523529
64,0.9660179615020752,0.9961992502212524,0.0005000000237487257,0.0800345316529274,0.976551353931427,0.9641852378845215,0.9755638837814331,0.9977401494979858,0.06341815739870071,0.976147472858429,0.9814680218696594
65,0.9655756950378418,0.9957930445671082,0.0005000000237487257,0.08291298151016235,0.9759160876274109,0.9640573263168335,0.9803676009178162,0.9980415105819702,0.05947161465883255,0.9832727313041687,0.9825581312179565
66,0.9657599925994873,0.9960343837738037,0.0005000000237487257,0.08062084019184113,0.9774689674377441,0.9627782106399536,0.9745196104049683,0.9973443150520325,0.06866844743490219,0.9723419547080994,0.9836482405662537
67,0.9653545618057251,0.9958484172821045,0.0005000000237487257,0.08278199285268784,0.9761534333229065,0.9634177684783936,0.976399302482605,0.9972026348114014,0.0691632479429245,0.9806921482086182,0.9781976938247681
68,0.9658337235450745,0.9956114292144775,0.0005000000237487257,0.08371975272893906,0.9765437841415405,0.9638654589653015,0.9778613448143005,0.9981188774108887,0.05949888005852699,0.9814410209655762,0.9800145626068115
69,0.9651334285736084,0.9961692690849304,0.0005000000237487257,0.07995551824569702,0.9764530062675476,0.9627142548561096,0.9653300046920776,0.9963209629058838,0.08138422667980194,0.9624463319778442,0.9778342843055725
70,0.9673817157745361,0.9962454438209534,0.0005000000237487257,0.07887395471334457,0.9772241711616516,0.9659119844436646,0.9732664823532104,0.997058629989624,0.07076115906238556,0.9774381518363953,0.976017415523529
71,0.9684137105941772,0.9964576959609985,0.0005000000237487257,0.07688078284263611,0.9780063629150391,0.9669352769851685,0.9724310636520386,0.9970995187759399,0.07056272774934769,0.9746376872062683,0.9774709343910217
72,0.9671605229377747,0.9963840246200562,0.0005000000237487257,0.07695581763982773,0.9774625897407532,0.9652724266052246,0.976399302482605,0.9978526830673218,0.0628141388297081,0.9741286635398865,0.9851017594337463
73,0.9683030843734741,0.9965232014656067,0.0005000000237487257,0.07567864656448364,0.9790558815002441,0.9656561613082886,0.9757727384567261,0.9978522658348083,0.0617140457034111,0.9734195470809937,0.9847383499145508
74,0.9707725048065186,0.997260570526123,0.0002500000118743628,0.06829285621643066,0.9793321490287781,0.9697492718696594,0.9780701994895935,0.9974112510681152,0.06490874290466309,0.980050802230835,0.9818313717842102
75,0.970625102519989,0.997116208076477,0.0002500000118743628,0.06939571350812912,0.9802576303482056,0.9685341715812683,0.9795321822166443,0.998407244682312,0.05376031994819641,0.9801012873649597,0.984375
76,0.9724679589271545,0.9972630143165588,0.0002500000118743628,0.06633107364177704,0.982250452041626,0.9697492718696594,0.9766082167625427,0.9977781772613525,0.05971028655767441,0.9775687456130981,0.9818313717842102
77,0.9706988334655762,0.9971482753753662,0.0002500000118743628,0.06856481730937958,0.9808826446533203,0.9680225253105164,0.976399302482605,0.9980980157852173,0.058894649147987366,0.9741286635398865,0.9851017594337463
78,0.9713622331619263,0.9971786737442017,0.0002500000118743628,0.0678045004606247,0.9814034700393677,0.9686620831489563,0.9793233275413513,0.9983058571815491,0.05629153549671173,0.9783627986907959,0.9858284592628479
79,0.9731313586235046,0.9973482489585876,0.0002500000118743628,0.06569244712591171,0.9825208783149719,0.9706446528434753,0.9789056181907654,0.9981996417045593,0.05567323416471481,0.9797321557998657,0.9836482405662537
80,0.9733524918556213,0.9973341822624207,0.0002500000118743628,0.06583873182535172,0.9820908904075623,0.9714760780334473,0.9778613448143005,0.9979845285415649,0.05841445550322533,0.9803921580314636,0.9811046719551086
81,0.9743107557296753,0.997523844242096,0.0002500000118743628,0.06441790610551834,0.9825569987297058,0.9726912379264832,0.9791144728660583,0.9981549978256226,0.05631708726286888,0.9818313717842102,0.9818313717842102
82,0.9726153612136841,0.99750155210495,0.0002500000118743628,0.06404529511928558,0.9810711145401001,0.9712202548980713,0.9755638837814331,0.9977196455001831,0.06220865994691849,0.9764918684959412,0.9811046719551086
83,0.9747530817985535,0.9976905584335327,0.0002500000118743628,0.06157665699720383,0.9826328158378601,0.9733947515487671,0.975981593132019,0.9975453615188599,0.06497710943222046,0.9754778146743774,0.9829215407371521
84,0.9754902124404907,0.9978264570236206,0.0001250000059371814,0.059864141047000885,0.9828420281410217,0.9744819402694702,0.9797410368919373,0.9984263181686401,0.05179233476519585,0.9832544326782227,0.9814680218696594
85,0.974900484085083,0.9978362917900085,0.0001250000059371814,0.05922551825642586,0.9833860993385315,0.9728831052780151,0.9776524901390076,0.9980985522270203,0.05678390711545944,0.9821363687515259,0.9789243936538696
86,0.9763010740280151,0.9977728724479675,0.0001250000059371814,0.059608280658721924,0.9839886426925659,0.9747377634048462,0.9778613448143005,0.998109757900238,0.05523493513464928,0.979347825050354,0.9821947813034058
87,0.9759324789047241,0.9978070259094238,0.0001250000059371814,0.05975646898150444,0.9832290410995483,0.9748656749725342,0.9780701994895935,0.9981659650802612,0.055980805307626724,0.9793553352355957,0.9825581312179565
88,0.9752321839332581,0.9977925419807434,0.0001250000059371814,0.05995967611670494,0.9835207462310791,0.9733307957649231,0.9803676009178162,0.9986381530761719,0.04927174001932144,0.9850364923477173,0.9807412624359131
89,0.9763010740280151,0.9979832172393799,0.0001250000059371814,0.05725301429629326,0.9844890832901001,0.9742261171340942,0.9805764555931091,0.9985283613204956,0.050790708512067795,0.9804843068122864,0.9858284592628479
90,0.9768170714378357,0.9979748725891113,0.0001250000059371814,0.0582229420542717,0.9840030670166016,0.9756331443786621,0.9809941649436951,0.9985353350639343,0.05108720436692238,0.9808456897735596,0.9861918687820435
91,0.9756007790565491,0.9981153607368469,0.0001250000059371814,0.05658527836203575,0.9841567277908325,0.9733307957649231,0.9824561476707458,0.9982529282569885,0.0514373779296875,0.9850909113883972,0.984375
92,0.9760798811912537,0.9979704022407532,0.0001250000059371814,0.057707201689481735,0.9840449690818787,0.9742900729179382,0.9797410368919373,0.9984744787216187,0.05143451690673828,0.9829028844833374,0.9818313717842102
93,0.9774804711341858,0.998019278049469,0.0001250000059371814,0.055734287947416306,0.9854604005813599,0.9753133654594421,0.9776524901390076,0.9977807402610779,0.05644495040178299,0.9793403148651123,0.9818313717842102
94,0.9741265177726746,0.9978007078170776,0.0001250000059371814,0.06020050123333931,0.9816176295280457,0.9733307957649231,0.9793233275413513,0.9982476234436035,0.052885230630636215,0.9821882843971252,0.9818313717842102
95,0.9762641787528992,0.9979968070983887,0.0001250000059371814,0.05764641985297203,0.9839251041412354,0.9747377634048462,0.9807853102684021,0.998211681842804,0.051911551505327225,0.9829339385032654,0.9836482405662537
96,0.9760798811912537,0.9980087280273438,0.0001250000059371814,0.05722111463546753,0.9839824438095093,0.9743540287017822,0.9753550291061401,0.997616708278656,0.06051568314433098,0.9789090752601624,0.9781976938247681
97,0.9781070351600647,0.9981909990310669,6.25000029685907e-05,0.053691428154706955,0.9847254157066345,0.977168083190918,0.981203019618988,0.9983400106430054,0.05011400207877159,0.9868324995040894,0.9803779125213623
98,0.978217601776123,0.9982603192329407,6.25000029685907e-05,0.053893737494945526,0.9857926964759827,0.976272702217102,0.981620728969574,0.9982595443725586,0.04912543296813965,0.9854227304458618,0.9825581312179565
99,0.9785493016242981,0.9982605576515198,6.25000029685907e-05,0.0530913770198822,0.9846124053001404,0.9780634641647339,0.9801587462425232,0.9984285831451416,0.04991700127720833,0.9860958456993103,0.9792878031730652
